,SPTR_Index#@#PX_LAST,SBMT_Index#@#PX_LAST,PEN_Curncy#@#PX_LAST,M2USSNQ_Index#@#PX_LAST,CPUPXCHG_Index#@#PX_LAST,MIMUTURN_Index#@#PX_LAST,EUSCEMU_Index#@#PX_LAST,CSI_BARC_Index#@#PX_LAST,SPBLPGPT_Index#@#PX_LAST,UYU_Curncy#@#PX_LAST,MXCPCHNG_Index#@#PX_LAST,DJUSRET_Index#@#PX_LAST,SPX_Index#@#PX_LAST,PRUSTOT_Index#@#PX_LAST,MXAP_Index#@#PX_LAST,HG1_COMDTY#@#PX_LAST,NDUEEGFL_Index#@#PX_LAST,NDDUWI_Index#@#PX_LAST,CPI_YOY_Index#@#PX_LAST,NAPMPMI_Index#@#PX_LAST,USMMMNCH_Index#@#PX_LAST,SPE35CUN_Index#@#PX_LAST,JNMBYOY_Index#@#PX_LAST,NFP_PCH_Index#@#PX_LAST,MXCCYOY_Index#@#PX_LAST,M2US000$_Index#@#PX_LAST,GT5_GOVT#@#PX_LAST,EUESEMU_Index#@#PX_LAST,MXEF_Index#@#PX_LAST,RU10VATR_Index#@#PX_LAST,IPSA_Index#@#PX_LAST,FDTRFTRL_Index#@#PX_LAST,BFCIUS_Index#@#PX_LAST,USGG10YR_INDEX#@#PX_LAST,NAPMEMPL_Index#@#PX_LAST,PRTIPMEX_Index#@#PX_LAST,JNVHSYOY_Index#@#PX_LAST,M1CXBLRL_Index#@#PX_LAST,RAG_Index#@#PX_LAST,JNWSDYOY_Index#@#PX_LAST,XAU_Curncy#@#PX_LAST,EWW_US_Equity#@#PX_LAST,USHBMIDX_Index#@#PX_LAST,INJCSP_Index#@#PX_LAST,NDUEACWF_Index#@#PX_LAST,CORRRMIN_Index#@#PX_LAST,NDUEEGF_Index#@#PX_LAST,IMP1YOY%_Index#@#PX_LAST,LPXDITU_Index#@#PX_LAST,MIMUEURN_Index#@#PX_LAST,EUCCEMU_Index#@#PX_LAST,EWJ_US_EQUITY#@#PX_LAST,CPUPAXFE_Index#@#PX_LAST,CONSCURR_Index#@#PX_LAST,GJGB5_Index#@#PX_LAST,nwhlnyhi_index#@#PX_LAST,DVGTR_Index#@#PX_LAST,MXJP_Index#@#PX_LAST
131,2114.29,1445.37,2.8063,1531.99,0.1,1252.25,9.4,4.22,23374.6,19.9,0.5,607.15,1257.64,64.3,137.7,444.7,683.056,3124.94,1.5,56.6,10.0,1870.91,7.0,94.0,3.58,810.66,2.008,107.2,1151.38,681.824,4927.53,0.0,-0.557,3.2935,56.7,0.75,-28.3,1053.36,470.625,1.2,1421.4,61.92,16.0,3898.0,137.003,3.0,437.015,5.3,314.88,772.597,-11.5,43.64,222.343,85.3,0.409,116.0,1363.02,562.29
132,2164.4,1448.25,2.77,1555.92,0.2,1142.66,9.0,3.65,22887.4,19.65,0.49,629.94,1286.12,64.2,136.62,445.85,652.632,3195.54,1.6,59.1,26.0,1953.21,5.5,52.0,3.27,815.25,1.942,107.1,1119.08,697.248,4673.07,0.0,-0.528,3.3704,61.6,0.7,-21.5,1024.65,481.128,0.6,1332.68,60.76,16.0,3887.0,139.15200000000002,3.0,425.159,5.6,323.5,801.2180000000002,-11.6,43.72,222.803,81.8,0.495,116.0,1381.88,568.69
133,2238.55,1451.65,2.7745,1605.9,0.2,1113.25,11.4,3.41,22843.0,19.5,0.38,658.6,1327.22,64.1,137.49,447.8,665.456,3307.42,2.1,59.2,33.0,2014.82,5.6,225.0,3.26,848.12,2.14,108.6,1107.77,722.966,4444.57,0.0,-0.149,3.4272,62.3,0.95,-14.3,1029.36,497.051,0.7,1411.33,61.12,16.0,3809.0,143.205,3.25,421.194,7.6,339.76,826.424,-10.2,46.12,223.213,86.9,0.555,254.0,1430.38,594.43
134,2239.44,1454.23,2.8025,1613.43,0.1,1209.72,10.7,3.55,21957.5,19.25,0.19,650.86,1325.83,64.2,135.78,430.75,689.082,3274.81,2.7,58.4,21.0,1997.27,16.9,277.0,3.21,865.63,2.278,107.8,1170.87,725.837,4624.47,0.0,-0.209,3.4703,60.5,0.72,-37.0,1057.14,498.6,1.3,1432.2,62.85,17.0,3766.0,143.062,3.5,445.958,10.3,343.13,821.691,-10.9,41.26,223.454,82.5,0.5,233.0,1445.75,540.78
135,2305.76,1470.45,2.8280000000000003,1674.73,0.1,1331.68,10.0,3.46,19636.2,18.85,-0.01,681.77,1363.61,64.2,139.48,416.55,692.442,3413.93,3.2,57.9,29.0,2157.72,23.9,331.0,3.18,899.32,1.969,106.6,1204.03,745.165,4822.5,0.0,-0.001,3.2863,59.2,0.64,-51.0,1077.34,515.109,1.8,1563.7,64.31,16.0,3834.0,148.915,3.75,459.791,11.9,360.92,887.185,-12.0,42.12,223.727,82.5,0.475,331.0,1496.21,531.32
136,2279.66,1487.12,2.766,1661.01,0.2,1162.75,9.4,3.76,21566.1,18.65,-0.74,688.41,1345.2,64.1,136.29,417.75,673.814,3343.11,3.6,54.8,9.0,2086.45,16.2,136.0,3.12,894.85,1.7,105.9,1167.97,737.2919999999998,4847.87,0.0,-0.015,3.0607,58.1,0.65,-37.8,1041.73,508.206,1.6,1535.73,62.36,16.0,3728.0,145.714,4.0,447.731,12.9,354.58,858.257,-10.1,41.08,224.175,81.9,0.43,197.0,1477.69,523.16
137,2241.66,1488.32,2.7495,1658.37,0.2,1151.87,9.7,4.16,18878.8,18.4,0.0,668.38,1320.64,64.0,134.97,427.2,671.472,3290.22,3.6,55.8,14.0,2050.8,17.0,199.0,3.18,888.86,1.7619999999999998,105.3,1146.22,722.175,4795.28,0.0,-0.177,3.16,62.1,0.64,-23.3,1050.46,500.033,1.9,1500.18,62.56,13.0,3719.0,143.418,4.25,440.844,13.6,343.63,840.5110000000002,-9.9,41.72,224.697,82.0,0.43,103.0,1466.87,527.44
138,2196.08,1501.95,2.7382,1645.14,0.2,1095.16,8.5,4.35,21963.1,18.4,0.48,669.06,1292.28,64.0,136.77,447.95,648.66,3230.56,3.6,52.9,19.0,1981.26,15.0,187.0,3.19,872.31,1.356,103.1,1137.73,698.221,4425.98,0.0,-0.597,2.7961,53.2,0.65,-27.6,1040.36,493.529,2.2,1627.05,61.81,15.0,3676.0,141.083,4.5,438.886,13.7,326.17,811.461,-11.4,42.84,225.218,75.7,0.376,13.0,1416.55,521.79
139,2076.78,1521.34,2.7265,1582.84,0.3,925.768,5.1,6.29,20697.1,18.6642,0.16,634.08,1218.89,64.1,124.97,418.7,613.76,3002.94,3.8,52.6,18.0,1777.46,15.9,144.0,3.22,822.72,0.963,98.9,1033.15,654.648,4288.35,0.0,-1.516,2.2234,51.8,0.67,-25.5,989.88,465.153,2.2,1825.55,58.78,15.0,3723.0,130.77700000000002,4.5,399.665,12.9,284.44,729.867,-16.6,39.4,225.862,68.5,0.344,35.0,1370.2,474.78
140,1930.79,1523.72,2.774,1487.07,0.1,947.243,1.0,7.59,18329.1,20.3039,0.25,565.91,1131.42,64.2,113.12,315.2,506.685,2743.58,3.9,53.7,5.0,1589.61,16.7,267.0,3.12,781.65,0.953,95.4,880.43,605.174,3888.59,0.0,-2.298,1.9154,56.6,0.66,1.7,834.1,428.897,2.0,1623.79,48.98,14.0,3697.0,118.43,4.5,341.396,12.7,237.42,647.886,-19.1,37.84,226.118,75.2,0.373,11.0,1283.9,466.6
141,2141.81,1523.6,2.707,1628.57,0.2,937.843,1.1,6.09,19629.6,19.125,0.67,642.65,1253.3,64.1,121.77,363.2,595.286,3027.36,3.5,51.4,11.0,1773.27,17.0,194.0,3.19,846.04,0.961,95.1,995.0,674.461,4327.25,0.0,-1.723,2.1133,53.0,0.65,28.3,949.89,477.208,1.3,1714.7,55.28,17.0,3677.0,131.12,4.5,386.616,11.1,268.5,725.5160000000002,-20.0,37.6,226.506,74.9,0.386,33.0,1409.19,470.82
142,2137.08,1526.96,2.6995,1634.52,0.2,879.6619999999998,-0.1,6.8,19911.8,19.75,1.08,618.67,1246.96,64.1,113.57,356.3,559.771,2953.45,3.4,51.8,-10.0,1694.49,19.5,172.0,3.28,849.52,0.953,94.6,928.32,670.966,4161.29,0.0,-1.669,2.068,51.3,0.64,24.1,931.98,475.907,1.3,1746.35,55.03,19.0,3592.0,127.194,4.75,360.85,10.1,252.37,691.418,-20.4,37.72,226.899,77.4,0.378,93.0,1436.33,447.73
143,2158.94,1537.53,2.6965,1646.63,0.2,802.5060000000002,-1.7,6.48,19473.3,19.95,0.82,643.87,1257.61,64.0,113.86,343.6,550.8580000000002,2951.81,3.0,53.0,32.0,1669.63,13.5,218.0,3.35,860.0,0.833,93.8,916.39,684.487,4177.53,0.0,-1.558,1.8762,54.9,0.69,23.5,913.74,473.92,0.8,1564.91,53.76,21.0,3566.0,126.937,4.75,356.501,8.5,242.2,679.453,-21.3,36.44,227.405,79.6,0.349,145.0,1449.19,446.93
144,2255.69,1544.0,2.689,1724.81,0.2,949.061,-1.8,5.72,21948.1,19.711,0.71,686.98,1312.41,63.7,122.92,379.0,620.326,3099.94,2.9,52.6,36.0,1744.83,15.0,356.0,3.34,876.69,0.705,94.1,1019.39,710.3810000000002,4260.76,0.0,-1.038,1.7971,52.6,0.7,40.7,986.32,502.472,0.3,1737.76,58.17,25.0,3454.0,134.31799999999998,5.0,396.937,6.9,265.91,714.88,-20.6,38.18,227.877,84.2,0.339,191.0,1486.56,462.93
145,2353.23,1545.82,2.6775,1800.59,0.1,1020.74,-0.9,5.02,22728.8,19.4,0.2,682.23,1365.68,63.8,128.96,387.05,652.2869999999998,3251.37,2.9,53.1,22.0,1855.84,11.3,232.0,3.37,921.29,0.86,95.2,1079.44,738.699,4535.6,0.0,-0.779,1.9705,52.1,0.76,31.9,1013.95,524.96,0.4,1696.76,59.34,28.0,3392.0,141.076,5.25,420.714,5.1,282.51,761.602,-20.0,39.96,228.034,83.0,0.297,138.0,1527.89,515.99
146,2430.68,1546.95,2.6685,1850.85,0.2,1029.58,1.1,5.02,23612.0,19.5,0.06,713.25,1408.47,63.8,126.6,382.5,631.265,3293.17,2.7,53.5,38.0,1847.74,-0.2,268.0,3.31,961.2,1.039,95.4,1041.45,760.597,4671.28,0.0,-0.652,2.2088,55.3,0.78,78.2,1058.22,541.0930000000002,0.3,1668.15,62.52,28.0,3286.0,142.013,5.25,406.671,3.5,287.99,757.293,-18.9,40.7,228.478,86.0,0.318,103.0,1560.76,526.58
147,2415.42,1557.2,2.6345,1861.04,0.2,1013.4,-1.3,5.16,22677.9,19.75,-0.31,731.84,1397.91,63.7,125.34,383.35,607.54,3255.77,2.3,53.5,18.0,1800.45,-0.3,84.0,3.39,978.52,0.809,93.8,1026.02,752.841,4585.77,0.0,-0.599,1.9137,55.6,0.83,92.0,1053.48,539.266,-0.7,1664.75,61.84,24.0,3296.0,140.389,5.25,401.81,0.8,284.1,741.4830000000002,-19.7,38.96,228.905,82.9,0.263,76.0,1555.89,494.56
148,2270.25,1562.08,2.7105,1743.1,0.1,888.557,-4.0,6.32,20997.6,20.55,-0.32,701.16,1310.33,63.7,112.59,336.55,527.737,2974.72,1.7,52.6,11.0,1583.56,2.4,137.0,3.48,932.92,0.6559999999999999,91.5,906.3,708.694,4318.16,0.0,-1.178,1.5578,53.6,0.91,66.3,927.87,503.296,-0.9,1560.51,54.48,28.0,3351.0,127.802,5.25,356.75,-0.8,256.74,649.849,-19.1,35.56,229.224,87.2,0.207,41.0,1487.23,442.19
149,2363.79,1563.55,2.664,1798.8,0.2,1036.87,-5.7,5.71,20207.2,21.63,0.46,740.57,1362.16,63.8,117.22,349.0,548.194,3126.3,1.7,49.7,9.0,1708.63,5.9,49.0,3.5,961.8,0.7190000000000001,91.0,937.35,743.88,4400.1,0.0,-0.6829999999999999,1.6449,54.8,0.85,40.9,1045.83,517.322,-1.5,1597.45,61.45,29.0,3304.0,134.114,5.25,370.518,-2.5,277.65,699.319,-19.6,37.64,229.623,81.5,0.22,192.0,1520.95,472.59
150,2396.62,1575.83,2.6265,1816.27,0.2,1077.68,-7.1,5.42,19627.5,21.35,0.56,756.85,1379.32,63.7,118.69,341.75,555.53,3166.49,1.4,50.0,28.0,1729.58,8.6,173.0,3.59,974.63,0.5820000000000001,89.0,952.49,751.578,4227.56,0.0,-0.605,1.4679,52.5,0.71,36.1,1068.44,522.618,-2.2,1614.58,62.14,35.0,3312.0,135.95,5.0,377.746,-3.3,280.41,706.7710000000002,-21.2,35.96,229.97,82.7,0.198,142.0,1550.25,451.52
151,2450.6,1577.42,2.6115,1845.71,0.1,1116.73,-9.2,5.19,20311.7,21.6133,0.3,758.2,1406.58,63.5,117.75,345.4,552.589,3246.76,1.7,50.2,-4.0,1804.03,6.5,170.0,3.7,988.02,0.591,87.0,947.33,767.8969999999998,4155.68,0.0,-0.516,1.5484,51.2,0.69,7.3,1045.12,535.881,-2.0,1691.85,61.38,37.0,3327.0,138.906,4.75,376.48800000000006,-1.8,290.94,738.174,-24.3,36.24,230.233,88.7,0.209,110.0,1578.93,449.21
152,2513.93,1580.94,2.5975,1883.17,0.2,1115.8,-11.1,4.88,21674.8,21.0,0.44,750.87,1440.67,63.6,122.47,375.8,573.914,3335.97,2.0,51.8,-6.0,1857.92,9.0,185.0,3.61,1006.11,0.626,85.7,1002.66,792.2719999999998,4230.42,0.0,-0.159,1.6335,53.0,0.7,-8.1,1117.13,546.172,-1.5,1772.25,65.39,40.0,3309.0,143.281,4.75,399.206,-0.6,303.01,761.7289999999998,-25.6,36.68,230.659,85.7,0.197,128.0,1609.14,452.33
153,2467.51,1577.78,2.596,1842.45,0.2,1219.14,-10.0,4.8,20789.4,19.75,0.51,747.12,1412.16,63.8,121.99,351.75,571.5830000000002,3313.42,2.2,50.7,7.0,1888.23,10.8,175.0,3.58,982.4,0.722,85.1,995.33,788.382,4266.35,0.0,-0.18,1.6901,52.7,0.73,-9.0,1116.82,529.683,-1.1,1720.65,65.53,41.0,3223.0,142.326,4.75,396.782,0.0,308.51,773.115,-25.3,36.22,231.024,88.1,0.199,111.0,1588.61,456.05
154,2481.82,1574.42,2.5815,1855.72,0.1,1228.59,-9.9,4.83,20044.6,19.7021,0.68,742.72,1416.18,63.6,124.65,362.95,562.177,3355.85,1.8,48.9,-11.0,1935.46,5.0,150.0,3.3,1000.0,0.618,86.4,1007.02,788.055,4139.99,0.0,0.08199999999999999,1.6156,48.6,0.91,-3.3,1137.21,536.933,-1.1,1714.98,67.26,45.0,3195.0,144.14600000000004,4.5,401.82,-1.4,313.11,791.882,-26.5,37.3,231.33,90.6,0.174,129.0,1612.63,481.69
155,2504.44,1577.45,2.5515,1856.89,0.2,1312.87,-8.3,4.37,20629.3,19.18,0.23,765.74,1426.19,63.7,129.36,365.25,598.548,3418.96,1.7,49.8,10.0,1990.75,11.8,239.0,2.9,989.85,0.7240000000000001,87.7,1055.2,804.332,4301.38,0.0,-0.066,1.7574,52.6,0.83,-3.4,1184.8,537.099,-0.7,1675.35,70.53,47.0,3127.0,147.411,4.25,421.467,-2.0,324.49,815.992,-26.2,39.0,231.725,87.0,0.185,120.0,1619.16,531.17
156,2634.16,1569.66,2.5755,1962.07,0.2,1343.15,-6.7,3.89,21435.3,19.02,0.4,796.18,1498.11,63.7,133.22,373.2,620.964,3593.12,1.6,52.0,23.0,2107.53,10.9,225.0,2.88,1033.2,0.879,89.0,1069.01,856.61,4552.4,0.0,0.266,1.9849,52.6,1.08,-12.9,1253.27,560.679,-0.4,1663.7,73.62,47.0,3138.0,154.202,4.0,427.278,-1.5,344.15,863.802,-23.9,39.88,232.229,85.0,0.149,181.0,1714.61,581.19
157,2669.92,1575.12,2.5855,1991.69,0.1,1322.68,-7.5,3.9,20611.7,19.1,0.49,805.68,1514.68,63.4,135.06,352.75,603.862,3599.05,2.0,53.6,13.0,2046.19,15.0,253.0,2.96,1054.54,0.762,89.7,1054.62,868.9060000000002,4558.46,0.0,0.282,1.8756,52.2,1.19,-12.2,1214.76,566.408,-0.1,1579.61,71.32,46.0,3043.0,154.178,3.75,421.91,-0.6,355.08,842.416,-23.6,40.84,232.569,89.0,0.123,199.0,1736.99,603.04
158,2770.05,1576.82,2.5895,2076.56,0.1,1423.09,-6.2,3.82,19858.9,18.945,0.73,830.17,1569.19,63.3,135.56,340.2,603.871,3683.36,1.5,52.0,3.0,2042.61,19.8,167.0,3.02,1107.49,0.765,89.6,1034.9,903.329,4432.14,0.0,0.345,1.8486,52.9,0.98,-15.6,1269.45,587.508,-0.5,1597.5,74.59,44.0,3080.0,156.997,3.25,414.643,-2.1,357.23,840.3589999999998,-23.5,43.2,232.794,90.7,0.136,383.0,1794.41,639.56
159,2823.42,1584.87,2.643,2119.05,0.0,1454.19,-10.3,3.54,17352.9,18.945,0.07,877.84,1597.57,63.4,142.11,318.75,601.9540000000002,3799.35,1.1,49.7,1.0,2135.68,23.1,180.0,2.95,1139.73,0.677,88.0,1039.45,916.988,4292.14,0.0,0.449,1.6717,50.2,0.77,2.0,1238.89,598.205,0.1,1476.71,72.35,41.0,3039.0,161.482,3.25,417.768,-2.7,367.68,875.923,-22.2,46.8,232.832,89.9,0.26,279.0,1823.85,720.53
160,2889.46,1559.68,2.736,2160.65,0.1,1397.69,-8.8,3.58,16049.7,20.18,-0.33,821.2,1630.74,63.4,134.84,329.25,560.428,3800.78,1.4,50.5,0.0,2143.17,31.6,245.0,2.88,1138.98,1.019,88.9,1008.88,940.524,4191.26,0.0,0.128,2.1282,49.7,0.67,-7.3,1163.79,609.596,0.6,1387.8,68.34,44.0,2999.0,161.039,3.25,407.05,-1.8,356.62,879.1310000000002,-21.9,43.36,232.996,98.0,0.35,90.0,1844.11,704.22
161,2850.66,1545.64,2.7805,2109.58,0.2,1206.85,-7.2,4.17,15549.5,20.555,-0.06,802.71,1606.28,63.4,130.52,305.05,509.981,3707.13,1.8,51.5,4.0,2037.92,36.0,182.0,2.79,1128.01,1.395,91.2,940.33,932.234,4029.67,0.0,-0.121,2.4857,49.3,0.61,-15.8,1119.47,597.92,1.2,1234.53,65.248,51.0,3003.0,156.332,3.25,381.138,0.1,353.04,837.3439999999998,-18.7,44.88,233.35,93.8,0.313,95.0,1817.4,704.27
162,2995.72,1544.9,2.7945,2223.8,0.2,1153.81,-6.0,3.53,15118.5,21.3,-0.03,805.53,1685.73,63.3,132.25,311.85,504.833,3902.29,2.0,53.5,-20.0,2189.53,38.0,136.0,2.5,1198.98,1.379,92.5,947.55,982.568,3732.54,0.0,0.361,2.5762,52.8,0.57,-13.5,1139.57,630.188,2.1,1325.07,66.07,56.0,3010.0,163.816,3.25,385.12,0.9,377.91,900.2719999999998,-17.4,44.9,233.88,98.6,0.292,210.0,1914.57,701.5
163,2908.96,1540.08,2.8105,2164.91,0.2,998.564,-4.2,3.58,16652.2,22.575,0.29,754.67,1632.97,63.3,130.18,322.5,489.026,3819.24,1.5,55.9,30.0,2162.28,42.0,244.0,2.37,1157.76,1.642,94.9,929.54,945.293,3628.73,0.0,0.042,2.7839,54.2,0.51,-6.4,1068.96,618.086,2.3,1395.27,61.57,58.0,2839.0,160.403,3.25,378.505,0.0,367.55,890.403,-15.6,43.48,234.336,95.2,0.263,16.0,1848.73,684.54
164,3000.18,1562.05,2.7815,2250.05,0.2,1126.54,-2.0,3.62,15919.7,22.05,0.38,779.75,1681.55,63.2,138.55,332.3,530.992,4010.25,1.2,54.8,18.0,2319.91,46.1,197.0,2.52,1194.14,1.382,96.8,987.46,968.973,3823.85,0.0,0.228,2.61,53.1,0.47,12.4,1099.94,646.075,2.3,1329.03,63.89,57.0,2944.0,168.688,3.25,403.119,-0.7,389.78,955.337,-14.9,47.68,234.7,92.6,0.243,64.0,1919.7,737.24
165,3138.09,1572.11,2.774,2345.87,0.1,1190.26,-1.7,3.09,16322.0,21.5615,0.48,809.94,1756.54,62.8,142.32,330.05,556.36,4167.22,1.0,55.3,24.0,2420.28,45.8,215.0,2.48,1256.72,1.33,97.6,1034.42,1011.41,3912.44,0.0,0.647,2.5542,53.6,0.44,17.3,1139.0,672.683,2.5,1323.06,65.43,54.0,2927.0,175.468,3.25,422.704,-1.6,401.95,997.063,-14.5,47.62,234.921,89.9,0.2,144.0,2000.38,736.98
166,3233.72,1561.46,2.8025,2436.79,0.2,1150.48,0.9,2.86,15200.4,21.163,0.93,771.68,1805.81,63.0,142.06,323.05,531.62,4241.28,1.2,56.3,23.0,2449.91,52.5,208.0,2.56,1295.39,1.371,98.6,1018.28,1039.62,3789.06,0.0,0.669,2.7445,55.5,0.43,13.3,1156.41,691.091,2.6,1253.35,67.22,54.0,2808.0,177.953,3.25,416.523,-1.8,413.91,1009.74,-15.4,48.24,235.359,88.0,0.185,221.0,2048.72,780.0
167,3315.58,1553.5,2.799,2493.8,0.2,970.13,1.9,2.61,15753.7,21.3995,0.57,779.3,1848.36,62.9,141.35,339.65,518.596,4331.02,1.5,55.9,4.0,2502.39,46.6,116.0,2.78,1334.33,1.743,100.0,1002.69,1065.95,3699.18,0.0,0.6579999999999999,3.0282,52.9,0.4,18.7,1171.61,709.461,2.5,1201.64,68.0,57.0,2807.0,181.023,3.25,410.501,-1.1,416.44,1033.69,-13.6,48.56,235.759,98.6,0.246,282.0,2089.12,806.64
168,3200.95,1579.24,2.8225,2386.8,0.1,845.807,3.4,3.0,15452.0,22.15,0.89,807.6,1782.59,62.9,134.81,319.7,469.525,4170.61,1.6,51.7,-1.0,2406.51,51.9,184.0,3.21,1304.36,1.491,100.8,936.53,1028.1,3439.41,0.0,0.35,2.644,52.9,0.36,27.5,1095.8,689.4169999999998,2.5,1244.55,62.89,56.0,2867.0,173.782,3.25,383.845,-1.3,406.64,996.586,-11.6,45.32,235.983,96.8,0.198,54.0,1983.73,752.47
169,3347.38,1584.62,2.799,2502.83,0.1,878.237,2.9,2.49,15441.3,22.465,0.25,845.89,1859.45,62.9,137.84,323.85,478.147,4379.39,1.1,54.6,23.0,2584.8,55.7,169.0,2.98,1391.27,1.5019999999999998,100.4,966.42,1072.56,3718.88,0.0,0.6509999999999999,2.6476,54.1,0.35,15.0,1054.0,723.472,1.8,1326.39,60.32,46.0,2797.0,182.177,3.25,396.56,-1.1,427.13,1071.41,-12.8,46.44,236.172,95.4,0.181,227.0,2080.07,748.81
170,3375.51,1578.53,2.8085,2505.22,0.2,1007.53,5.5,2.51,14298.9,22.634,0.27,847.46,1872.34,63.1,138.0,302.55,520.326,4385.73,1.5,55.3,16.0,2559.95,54.8,253.0,2.89,1344.23,1.719,102.2,994.65,1098.16,3772.76,0.0,0.794,2.718,53.7,0.34,14.5,1115.31,714.3910000000002,1.7,1284.01,63.95,46.0,2739.0,182.987,3.25,408.733,-0.5,426.83,1060.03,-9.4,45.32,236.622,95.7,0.2,136.0,2097.37,740.19
171,3400.47,1593.15,2.8075,2521.8,0.2,1086.15,5.0,2.39,15528.4,23.027,-0.19,872.65,1883.95,62.8,137.34,302.95,534.195,4430.67,2.0,55.7,14.0,2625.45,48.5,285.0,3.11,1332.44,1.6769999999999998,101.9,995.28,1108.6,3909.64,0.0,0.887,2.6459,56.8,0.34,-11.4,1115.26,710.821,4.2,1291.6,63.88,46.0,2709.0,184.729,3.5,410.099,-0.4,423.09,1082.66,-8.6,44.32,237.07,98.7,0.197,102.0,2117.63,715.16
172,3480.29,1612.21,2.7655,2562.68,0.2,1182.27,4.8,2.51,15753.2,22.914,-0.32,897.24,1923.57,62.8,141.77,312.35,533.78,4517.84,2.1,55.8,12.0,2649.85,45.6,246.0,3.0,1385.71,1.54,102.3,1027.69,1124.83,3903.81,0.0,0.938,2.4759,54.7,0.35,-5.6,1150.91,730.553,4.4,1249.68,66.22,45.0,2632.0,188.658,3.75,424.413,0.5,433.04,1092.2,-7.2,46.32,237.541,94.5,0.17600000000000002,181.0,2151.65,740.5
173,3552.18,1616.62,2.7985,2598.68,0.1,1158.23,5.6,2.39,16662.3,22.88,0.17,907.26,1960.23,62.8,145.73,318.8,555.908,4598.66,2.1,54.9,24.0,2648.6,42.6,274.0,3.09,1414.88,1.631,101.9,1050.78,1154.21,3875.73,0.0,0.948,2.5304,52.9,0.35,-0.7,1187.72,746.1310000000002,4.5,1327.33,67.81,49.0,2576.0,192.21,4.0,435.69,1.2,442.63,1090.34,-7.6,48.16,237.833,96.6,0.16899999999999998,246.0,2184.11,775.27
174,3503.19,1607.52,2.8011,2556.08,0.2,1199.44,5.5,3.13,16866.1,23.301,0.27,905.94,1930.67,62.9,148.85,323.1,561.69,4525.27,2.0,55.3,19.0,2550.88,42.7,213.0,3.25,1399.72,1.754,102.1,1065.77,1134.55,3875.43,0.0,0.633,2.5578,55.5,0.36,0.6,1197.71,731.482,4.4,1282.59,68.39,53.0,2527.0,189.879,4.25,444.114,0.9,424.8,1047.96,-8.4,48.0,238.232,97.4,0.158,28.0,2112.92,791.5
175,3643.34,1622.0,2.845,2681.38,0.1,1162.56,4.9,2.86,17010.8,23.718000000000004,0.36,937.38,2003.37,62.9,147.91,313.5,606.323,4624.99,1.7,58.2,16.0,2561.91,40.5,241.0,3.37,1464.97,1.626,100.6,1087.88,1176.24,3996.64,0.0,0.856,2.3431,57.6,0.35,-5.0,1252.49,764.2589999999999,4.0,1287.32,71.78,55.0,2486.0,194.074,4.5,454.122,-0.3,430.62,1051.76,-10.2,47.2,238.405,99.8,0.162,159.0,2188.92,782.04
176,3592.25,1619.47,2.8904,2644.16,0.2,1025.68,4.8,3.63,16226.6,24.68,0.44,883.07,1972.29,62.8,140.31,300.75,525.464,4499.46,1.7,55.5,18.0,2470.25,35.3,251.0,3.34,1456.16,1.757,99.9,1005.33,1151.98,3943.56,0.0,0.544,2.4888,54.4,0.36,-2.8,1203.36,750.07,3.6,1208.15,68.73,59.0,2419.0,187.78,4.5,420.462,-1.4,404.96,1010.07,-11.5,47.08,238.777,98.9,0.175,29.0,2168.28,814.84
177,3679.99,1635.19,2.9215,2722.51,0.2,1131.57,4.4,3.49,15673.2,24.162,0.55,958.09,2018.05,62.9,141.84,304.7,524.783,4528.57,1.7,56.8,32.0,2403.39,36.9,234.0,3.32,1490.07,1.61,100.2,1016.07,1177.86,3850.97,0.0,0.634,2.3353,54.2,0.36,-9.1,1199.52,771.165,2.8,1172.94,68.45,54.0,2433.0,189.102,4.5,425.419,-2.1,408.48,983.862,-11.2,48.24,239.188,98.3,0.119,326.0,2225.59,821.83
178,3778.96,1646.46,2.9235,2765.78,0.1,1206.39,4.6,3.96,15106.5,23.69,0.81,983.87,2067.56,62.9,140.69,286.0,500.633,4619.32,1.3,57.0,26.0,2468.11,36.7,290.0,3.34,1546.48,1.481,100.2,1004.72,1201.98,3991.78,0.0,0.561,2.164,54.5,0.36,-13.5,1141.35,792.77,2.6,1167.38,65.33,58.0,2481.0,192.266,4.5,420.92,-3.1,415.78,1009.09,-11.6,46.48,239.412,102.7,0.106,296.0,2295.94,872.56
179,3769.44,1648.61,2.9795,2761.51,0.1,1136.78,6.2,4.44,14794.3,24.333,0.49,991.56,2058.9,62.8,137.87,282.55,454.817,4544.84,0.8,54.7,9.0,2359.22,38.2,236.0,3.24,1530.3,1.654,100.2,956.31,1209.35,3850.96,0.0,0.262,2.1712,57.1,0.37,-8.8,1054.17,785.898,1.8,1184.37,59.39,58.0,2429.0,188.555,4.5,401.521,-5.6,407.91,969.454,-10.9,44.96,239.572,104.8,0.03,171.0,2300.62,867.95
